Municipio;Codigo;Orden;U. Genera;Ejecucion;Duracion Odt;latitud;longitud
GUACHUCAL;308332;24504573;Facturacion;2023-03-02 12:19;00:15 Min;0.9950641;-77.6613288
SAPUYES;1057032;24504603;Facturacion;2023-03-02 15:13;01:43 Min;1.0251659;-77.6284205
SAPUYES;1012737;24504615;Facturacion;2023-03-16 14:41;-09:-47 Min;1.0200669;-77.6569351
TUQUERRES;1209041;24535962;Facturacion;2023-02-25 08:14;00:39 Min;1.0880493;-77.6077611
TUQUERRES;1248669;24536141;Facturacion;2023-03-02 12:01;00:53 Min;1.0958357;-77.588935
TUQUERRES;8562255;24536217;Ges. Energetica;2023-02-24 14:53;01:34 Min;1.0906775;-77.6274712
GUAITARILLA;8562256;24536267;Ges. Energetica;2023-02-25 10:23;01:44 Min;1.1328851;-77.556378
MALLAMA;8562257;24536384;Ges. Energetica;2023-02-27 12:11;02:10 Min;1.1793084;-77.9159689
TUQUERRES;299632;24536602;Facturacion;2023-02-25 09:33;00:20 Min;1.0829597;-77.6174412
GUAITARILLA;1010485;24536774;Facturacion;2023-03-06 11:58;00:12 Min;1.1823607;-77.5556026
SAPUYES;326422;24537640;Facturacion;2023-03-01 11:01;05:19 Min;1.0433785;-77.6889985
MALLAMA;1131063;24537682;Facturacion;2023-02-28 10:03;01:17 Min;1.1051086;-77.8160807
RICAURTE;413614;24537778;Ges. Energetica;2023-02-27 11:43;00:12 Min;1.215253;-77.9918896
RICAURTE;1234298;24537780;Ges. Energetica;2023-02-27 11:00;00:14 Min;1.2164763;-78.0007241
RICAURTE;413522;24537787;Ges. Energetica;2023-03-02 08:53;08:29 Min;1.2231405973434448;-78.01557922363281
RICAURTE;330640;24537789;Ges. Energetica;2023-02-27 09:59;00:30 Min;1.2216181;-78.0094846
MALLAMA;1073961;24537793;Ges. Energetica;2023-02-27 14:37;00:41 Min;1.1893765;-77.9474325
RICAURTE;1135292;24537795;Ges. Energetica;2023-02-27 12:15;00:17 Min;1.2123728;-77.9950673
RICAURTE;585254;24537798;Ges. Energetica;2023-02-27 13:25;00:16 Min;1.2099954;-77.9934092
MALLAMA;1083509;24537865;Ges. Energetica;2023-02-27 15:28;00:41 Min;1.1890365;-77.9507688
OSPINA;317462;24557270;Facturacion;2023-03-03 13:57;01:16 Min;1.0351641;-77.5312786
TUQUERRES;301742;24557459;Facturacion;2023-03-01 16:17;00:35 Min;1.0841227;-77.6176995
GUAITARILLA;1212251;24557636;Ges. Energetica;2023-02-28 09:24;01:20 Min;1.1314132;-77.5448762
TUQUERRES;1076769;24557678;Facturacion;2023-03-02 14:10;00:30 Min;1.086502;-77.6194098
TUQUERRES;1187692;24557992;Facturacion;2023-03-02 14:49;00:40 Min;1.0833542;-77.6145677
TUQUERRES;303248;24558288;Facturacion;2023-03-01 17:52;01:01 Min;1.0907013;-77.6193
TUQUERRES;421576;24559723;Facturacion;2023-03-02 08:27;02:09 Min;1.0668642;-77.6572491
ILES;1108763;24559743;Facturacion;2023-03-03 17:28;00:31 Min;0.9982553;-77.5100164
GUAITARILLA;1162413;24559744;Facturacion;2023-03-01 13:03;00:38 Min;1.1249741;-77.5472884
TUQUERRES;1131755;24559750;Facturacion;2023-03-02 15:56;00:20 Min;1.0853394;-77.6102605
TUQUERRES;302940;24559757;Facturacion;2023-03-01 17:05;00:39 Min;1.0891343;-77.6157705
TUQUERRES;8562329;24559807;Ges. Energetica;2023-03-01 11:11;01:20 Min;1.210152506828308;-77.63996124267578
SAPUYES;642513;24562463;Facturacion;2023-03-01 13:14;02:52 Min;1.0457441;-77.6901642
SAPUYES;603841;24562683;Facturacion;2023-03-02 09:49;00:50 Min;1.0290031;-77.6177891
SAPUYES;1103646;24563155;Facturacion;2023-03-02 11:08;00:33 Min;1.056223;-77.6743983
IMUES;1170205;24567360;Facturacion;2023-03-08 10:16;00:54 Min;1.0552985;-77.4509519
IMUES;292186;24567366;Facturacion;2023-03-08 11:23;01:29 Min;1.0527342;-77.4514925
IMUES;1141072;24567385;Facturacion;2023-03-09 09:06;00:24 Min;1.0625131;-77.4698794
ILES;1242294;24567395;Facturacion;2023-03-06 15:55;00:10 Min;0.9879155;-77.567826
GUAITARILLA;315022;24567398;Facturacion;2023-03-01 12:04;00:12 Min;1.1247109;-77.5132556
GUAITARILLA;314858;24567428;Facturacion;2023-03-07 15:00;00:18 Min;1.2014273;-77.5008536
GUAITARILLA;433748;24567434;Facturacion;2023-03-06 16:20;-11:00 Min;1.188284;-77.5144778
TUQUERRES;305670;24567458;Facturacion;2023-03-03 17:22;00:05 Min;1.0929214;-77.6518754
TUQUERRES;305644;24567462;Facturacion;2023-03-03 16:55;00:14 Min;1.0929193;-77.6471681
MALLAMA;1012782;24567467;Facturacion;2023-03-03 13:30;00:26 Min;1.1505962;-77.8696238
MALLAMA;1074503;24567474;Facturacion;2023-03-03 14:25;00:24 Min;1.1259249;-77.8539972
MALLAMA;324756;24567479;Facturacion;2023-03-02 17:06;00:21 Min;1.1578204;-77.877437
GUAITARILLA;1014929;24567530;Facturacion;2023-03-06 10:24;00:49 Min;1.1328991;-77.5495659
RICAURTE;1205674;24567828;Ges. Energetica;2023-03-01 13:26;00:14 Min;1.2134034;-77.9935992
RICAURTE;1128859;24567835;Ges. Energetica;2023-03-01 11:44;00:30 Min;1.206517;-77.9862058
NN;1236806;24567855;Ges. Energetica;2023-03-01 13:46;00:28 Min;1.2126809;-77.9956153
RICAURTE;323374;24567889;Ges. Energetica;2023-03-01 12:22;00:31 Min;1.212003;-77.9953916
MALLAMA;1062578;24567929;Ges. Energetica;2023-03-01 14:34;02:17 Min;1.2243548;-78.0427281
TUQUERRES;637646;24570142;Facturacion;2023-03-06 15:59;00:31 Min;1.0898246;-77.6205732
TUQUERRES;1010256;24570173;Facturacion;2023-03-04 11:40;00:18 Min;1.0830508;-77.6161326
RICAURTE;8553698;24579010;Facturacion;2023-03-02 15:03;04:18 Min;1.1887744;-77.9738246
GUAITARILLA;311696;24648634;Ges. Energetica;2023-03-03 12:26;00:59 Min;1.1269973;-77.5494675
IMUES;639527;24648638;Ges. Energetica;2023-03-06 10:47;00:42 Min;1.0528827;-77.4937594
IMUES;1027329;24648644;Ges. Energetica;2023-03-06 11:37;01:15 Min;1.0477586;-77.4868774
TUQUERRES;306752;24648709;Ges. Energetica;2023-03-02 10:47;02:01 Min;1.1117387;-77.6482517
TUQUERRES;307078;24648804;Facturacion;2023-03-03 10:47;00:32 Min;1.1047959;-77.591142
TUQUERRES;1040759;24648824;Facturacion;2023-03-03 08:53;01:51 Min;1.104771;-77.5911673
GUAITARILLA;313314;24648837;Ges. Energetica;2023-03-04 12:50;01:30 Min;1.1155554056167603;-77.54805755615234
GUAITARILLA;8562404;24649029;Ges. Energetica;2023-03-03 11:24;00:44 Min;1.1301986;-77.5467979
GUAITARILLA;8562407;24649109;Ges. Energetica;2023-03-03 09:20;02:04 Min;1.1301119;-77.5468723
GUAITARILLA;8562412;24649175;Ges. Energetica;2023-03-03 11:49;01:37 Min;1.1592994;-77.5455865
RICAURTE;8562414;24649199;Ges. Energetica;2023-03-08 13:34;00:58 Min;1.2109849;-78.0028565
RICAURTE;8562415;24649219;Ges. Energetica;2023-03-13 14:14;00:19 Min;1.2215254;-78.0093849
TUQUERRES;8562417;24649240;Ges. Energetica;2023-03-04 08:27;01:33 Min;1.0896129;-77.6196341
TUQUERRES;8562418;24649263;Ges. Energetica;2023-03-04 10:27;00:38 Min;1.0899756;-77.6220278
IMUES;1192072;24649264;Ges. Energetica;2023-03-06 10:18;00:21 Min;1.051434;-77.4949721
IMUES;1115644;24649278;Ges. Energetica;2023-03-06 14:37;00:29 Min;1.0512138;-77.4523266
IMUES;8537488;24649284;Ges. Energetica;2023-03-07 13:07;01:03 Min;1.0663142;-77.4691558
IMUES;626177;24649285;Ges. Energetica;2023-03-06 15:37;00:12 Min;1.0518449;-77.4517257
TUQUERRES;8562421;24649310;Ges. Energetica;2023-03-11 09:14;00:49 Min;1.0876456;-77.6184925
ILES;8532956;24649329;Ges. Energetica;2023-03-06 13:35;00:19 Min;0.9693768;-77.5215942
TUQUERRES;8562424;24649336;Ges. Energetica;2023-03-11 10:16;00:53 Min;1.0876901;-77.618448
OSPINA;8562426;24649363;Ges. Energetica;2023-03-07 13:16;01:28 Min;1.0584507;-77.5661917
TUQUERRES;1018373;24651665;Facturacion;2023-03-06 09:42;00:17 Min;1.1004771;-77.5823263
TUQUERRES;8562461;24651678;Ges. Energetica;2023-03-07 17:17;01:02 Min;1.0858689;-77.6152348
TUQUERRES;1074406;24651756;Facturacion;2023-03-04 10:03;00:47 Min;1.0882666;-77.5906151
TUQUERRES;300010;24651781;Facturacion;2023-03-04 11:00;00:22 Min;1.0876673;-77.6178162
RICAURTE;1177534;24651857;Control Perdidas;2023-03-02 12:56;03:50 Min;1.221102;-78.0092753
TUQUERRES;419286;24652020;Control Perdidas;2023-03-02 15:16;01:33 Min;1.0869673490524292;-77.59083557128906
MALLAMA;324512;24652614;Facturacion;2023-03-13 11:25;01:13 Min;1.1823476;-77.960337
GUAITARILLA;315348;24652616;Ges. Energetica;2023-03-03 15:18;00:13 Min;1.1602652;-77.5574343
GUAITARILLA;639518;24652643;Ges. Energetica;2023-03-03 14:01;00:10 Min;1.1284178;-77.5486096
GUAITARILLA;1065940;24652646;Ges. Energetica;2023-03-03 15:46;00:30 Min;1.1584717;-77.5584198
GUAITARILLA;313658;24652650;Ges. Energetica;2023-03-03 17:04;14:27 Min;1.1724563;-77.5441304
GUAITARILLA;1108535;24652652;Ges. Energetica;2023-03-03 13:31;00:19 Min;1.1279433;-77.5479051
GUAITARILLA;312684;24652659;Ges. Energetica;2023-03-03 14:15;00:24 Min;1.1288954;-77.5479558
GUAITARILLA;313466;24652664;Ges. Energetica;2023-03-04 10:00;00:52 Min;1.176944613456726;-77.5522232055664
GUAITARILLA;312458;24652667;Ges. Energetica;2023-03-03 14:44;00:14 Min;1.1307328;-77.5494301
ILES;8562478;24652692;Ges. Energetica;2023-03-06 10:39;00:49 Min;0.9683777;-77.5209087
ILES;8562480;24652714;Ges. Energetica;2023-03-06 11:36;00:45 Min;0.9696679;-77.5206084
ILES;8562481;24652753;Ges. Energetica;2023-03-06 12:22;00:31 Min;0.9696201;-77.5206114
IMUES;8562484;24652793;Ges. Energetica;2023-03-06 14:07;00:24 Min;1.0512882;-77.4538226
TUQUERRES;468888;24664602;Facturacion;2023-03-04 13:03;00:37 Min;1.1081967;-77.6076615
RICAURTE;1203712;24665991;Facturacion;2023-03-14 17:35;-12:-16 Min;0.8012251257896423;-77.85465240478516
IMUES;1011058;24666135;Ges. Energetica;2023-03-06 09:40;00:28 Min;1.0551593;-77.4979304
RICAURTE;1228737;24666192;Ges. Energetica;2023-03-08 13:37;00:33 Min;1.2227614;-78.0749503
MALLAMA;324382;24666216;Facturacion;2023-03-13 10:07;00:56 Min;1.1709933;-77.9145538
TUQUERRES;1036872;24666220;Facturacion;2023-03-04 10:23;00:56 Min;1.0939772;-77.5941038
TUQUERRES;305386;24666223;Facturacion;2023-03-04 08:50;00:23 Min;1.1033457;-77.6095403
ILES;8541648;24666225;Facturacion;2023-03-06 12:19;02:10 Min;0.9597267;-77.5256377
ILES;1113574;24666238;Facturacion;2023-03-06 10:43;00:23 Min;0.9612723;-77.5246778
ILES;199584;24666243;Facturacion;2023-03-06 11:19;00:19 Min;0.9578547;-77.5281537
TUQUERRES;8557363;24666244;Facturacion;2023-03-04 09:33;00:22 Min;1.0977682;-77.6152162
GUAITARILLA;1162413;24670241;Facturacion;2023-03-07 13:33;00:37 Min;1.1249964;-77.5472475
RICAURTE;8552430;24670285;Facturacion;2023-03-13 14:35;00:40 Min;1.2211716;-77.9945823
IMUES;1058407;24677897;Facturacion;2023-03-08 13:32;01:08 Min;1.0500215;-77.4529388
TUQUERRES;1037191;24696256;Facturacion;2023-03-10 16:08;00:22 Min;1.054347;-77.6179819
OSPINA;1194246;24696434;Facturacion;2023-03-07 11:55;00:20 Min;1.0622429;-77.5651536
OSPINA;1194239;24696438;Facturacion;2023-03-07 11:24;00:26 Min;1.0621806;-77.5654871
OSPINA;1058476;24696443;Facturacion;2023-03-07 14:54;00:15 Min;1.0574005;-77.567181
OSPINA;1050952;24696449;Facturacion;2023-03-07 10:17;00:23 Min;1.0555511;-77.5694425
OSPINA;1050950;24696452;Facturacion;2023-03-07 09:51;00:24 Min;1.055499;-77.5694739
OSPINA;1050948;24696453;Facturacion;2023-03-07 09:25;01:22 Min;1.0554641;-77.5694991
OSPINA;1050943;24696455;Facturacion;2023-03-07 10:35;00:33 Min;1.0556439;-77.5692801
OSPINA;415008;24696462;Facturacion;2023-03-07 15:37;00:20 Min;1.0609723;-77.5688551
OSPINA;316064;24696469;Facturacion;2023-03-13 17:22;00:19 Min;1.0534131;-77.5698558
OSPINA;316044;24696471;Facturacion;2023-03-07 13:21;00:08 Min;1.0549485;-77.5686196
OSPINA;315920;24696478;Facturacion;2023-03-07 10:43;00:37 Min;1.0554058;-77.5654012
OSPINA;315900;24696481;Facturacion;2023-03-07 10:10;00:21 Min;1.05699;-77.5659345
OSPINA;315876;24696483;Facturacion;2023-03-07 14:31;00:07 Min;1.0571311;-77.5661112
GUAITARILLA;312022;24696486;Facturacion;2023-03-07 16:39;00:55 Min;1.1306132;-77.5471849
GUAITARILLA;312524;24696491;Facturacion;2023-03-07 16:21;00:13 Min;1.1314342;-77.5485574
GUAITARILLA;1049025;24696494;Facturacion;2023-03-07 17:41;00:17 Min;1.1315044;-77.5505312
NN;1237647;24696784;Facturacion;2023-03-07 08:23;03:49 Min;1.0814592;-77.6152671
GUACHUCAL;8562616;24697186;Ges. Energetica;2023-03-08 09:52;13:26 Min;1.0013359785079956;-77.65110778808594
TUQUERRES;8562618;24697209;Ges. Energetica;2023-03-10 10:19;01:28 Min;1.0878198;-77.621414
IMUES;8562625;24697329;Ges. Energetica;2023-03-07 11:00;01:54 Min;1.0559098;-77.4541619
OSPINA;1267680;24697355;Ges. Energetica;2023-03-10 15:37;00:12 Min;1.0179407;-77.5610022
OSPINA;330094;24697405;Ges. Energetica;2023-03-07 09:16;00:28 Min;1.0223496;-77.578122
TUQUERRES;302860;24697542;Ges. Energetica;2023-03-07 14:45;00:25 Min;1.0902078;-77.6133115
TUQUERRES;1131178;24697552;Ges. Energetica;2023-03-10 12:01;00:25 Min;1.0713306;-77.6567482
IMUES;8562639;24697597;Ges. Energetica;2023-03-07 09:14;01:26 Min;1.0519011;-77.4948777
GUAITARILLA;1168466;24697633;Facturacion;2023-03-08 16:31;-11:-04 Min;1.1239269;-77.5116578
GUAITARILLA;1040667;24697641;Facturacion;2023-03-08 10:08;00:25 Min;1.1335128;-77.5717639
GUAITARILLA;1011059;24697646;Facturacion;2023-03-08 14:13;00:10 Min;1.1164597;-77.5362547
GUAITARILLA;1010510;24697650;Facturacion;2023-03-22 13:32;00:18 Min;1.1211993;-77.5415136
GUAITARILLA;447646;24697679;Facturacion;2023-03-08 15:58;-11:-25 Min;1.1135181;-77.5360125
GUAITARILLA;433846;24697684;Facturacion;2023-03-08 11:58;00:21 Min;1.130263;-77.5745534
GUAITARILLA;404508;24697691;Facturacion;2023-03-08 11:48;00:16 Min;1.1127757;-77.5354149
GUAITARILLA;400112;24697692;Facturacion;2023-03-08 14:59;00:12 Min;1.1164397;-77.5389986
GUAITARILLA;313846;24697697;Facturacion;2023-03-08 12:17;00:12 Min;1.1127711;-77.534473
GUAITARILLA;313838;24697700;Facturacion;2023-03-22 14:07;00:14 Min;1.1163506;-77.5369655
GUAITARILLA;313834;24697704;Facturacion;2023-03-08 14:28;00:17 Min;1.1177035;-77.536116
GUAITARILLA;313832;24697707;Facturacion;2023-03-08 13:53;00:12 Min;1.115743;-77.5350932
GUAITARILLA;313804;24697711;Facturacion;2023-03-08 11:15;00:13 Min;1.1117526;-77.5351603
GUAITARILLA;313780;24697713;Facturacion;2023-03-08 10:45;00:10 Min;1.1180293;-77.5331921
GUAITARILLA;313768;24697715;Facturacion;2023-03-08 09:26;00:09 Min;1.1213902;-77.5354643
GUAITARILLA;313718;24697716;Facturacion;2023-03-08 09:56;00:14 Min;1.1209964;-77.5311581
GUAITARILLA;313716;24697725;Facturacion;2023-03-08 10:12;00:14 Min;1.1213599;-77.5313738
SAPUYES;8562644;24699477;Ges. Energetica;2023-03-11 09:15;00:36 Min;1.0379669;-77.6213616
TUQUERRES;1074406;24699606;Facturacion;2023-03-10 10:34;00:29 Min;1.0881222;-77.5904772
TUQUERRES;1155048;24716222;Facturacion;2023-03-10 15:13;00:57 Min;1.1736868;-77.6410654
TUQUERRES;8562674;24716875;Ges. Energetica;2023-03-08 17:11;00:58 Min;1.0878514;-77.6114136
ILES;8562676;24716919;Ges. Energetica;2023-03-13 11:31;02:17 Min;0.9725382;-77.5215941
MALLAMA;1004823;24717019;Ges. Energetica;2023-03-08 11:54;00:18 Min;1.1894032;-77.9688193
MALLAMA;324380;24717049;Ges. Energetica;2023-03-08 11:12;00:25 Min;1.1716481;-77.9143417
MALLAMA;1222268;24717160;Ges. Energetica;2023-03-13 16:08;01:20 Min;1.1565955;-77.8776337
MALLAMA;510386;24717175;Ges. Energetica;2023-03-08 09:33;00:18 Min;1.1402088;-77.8635945
MALLAMA;642524;24717431;Ges. Energetica;2023-03-08 10:41;00:22 Min;1.1595306;-77.8816748
MALLAMA;1242470;24717496;Ges. Energetica;2023-03-08 16:19;00:04 Min;1.1964116096496582;-77.975830078125
MALLAMA;323808;24717501;Ges. Energetica;2023-03-08 09:54;00:34 Min;1.1407095;-77.8643381
GUAITARILLA;312974;24717577;Facturacion;2023-03-08 16:25;00:40 Min;1.1291501;-77.5488124
ILES;8544325;24717578;Facturacion;2023-03-13 14:00;00:24 Min;0.9704603;-77.5225381
ILES;8540231;24717589;Facturacion;2023-03-13 11:59;01:46 Min;0.9748403;-77.5203338
ILES;199322;24717648;Facturacion;2023-03-13 10:33;00:20 Min;0.9531451;-77.5048393
ILES;178752;24717651;Facturacion;2023-03-13 15:22;00:19 Min;0.9711324;-77.5207297
ILES;178916;24717652;Facturacion;2023-03-13 14:52;00:19 Min;0.9699148;-77.5202188
ILES;178926;24717653;Facturacion;2023-03-13 14:30;00:20 Min;0.9696674;-77.520289
IMUES;1065622;24717655;Facturacion;2023-03-10 15:58;00:32 Min;1.0554741;-77.4983361
IMUES;1013990;24717658;Facturacion;2023-03-10 14:46;00:56 Min;1.0548774;-77.4981956
IMUES;1225266;24717660;Facturacion;2023-03-10 13:47;00:35 Min;1.0847662;-77.5635592
IMUES;327986;24717662;Facturacion;2023-03-09 09:47;00:33 Min;1.0545562;-77.4957881
IMUES;8519727;24717666;Facturacion;2023-03-09 17:12;00:40 Min;1.0526235;-77.4953638
TUQUERRES;1085724;24717668;Ges. Energetica;2023-03-10 16:18;00:21 Min;1.0814324;-77.6172669
IMUES;1192121;24717673;Facturacion;2023-03-09 11:09;01:25 Min;1.0513543;-77.4947525
IMUES;1192128;24717674;Facturacion;2023-03-08 15:56;19:03 Min;1.0511987;-77.4949874
IMUES;1192036;24717675;Facturacion;2023-03-09 14:32;01:07 Min;1.0518227;-77.4952676
IMUES;1192080;24717676;Facturacion;2023-03-09 13:23;00:53 Min;1.0513958;-77.4951938
TUQUERRES;303946;24717677;Ges. Energetica;2023-03-11 10:36;00:09 Min;1.078681468963623;-77.6137466430664
IMUES;1192035;24717678;Facturacion;2023-03-09 15:47;00:30 Min;1.0509118;-77.4954693
TUQUERRES;1221784;24717682;Ges. Energetica;2023-03-11 10:17;00:17 Min;1.0792664289474487;-77.6155014038086
TUQUERRES;1115596;24719527;Facturacion;2023-03-11 08:25;00:30 Min;1.0785898;-77.6142259
TUQUERRES;301222;24719550;Facturacion;2023-03-11 09:53;00:23 Min;1.0882552;-77.6175648
TUQUERRES;1010256;24719725;Facturacion;2023-03-11 09:12;00:10 Min;1.0831209;-77.6161379
TUQUERRES;1104359;24719914;Facturacion;2023-03-11 10:28;00:29 Min;1.0883944;-77.6181936
TUQUERRES;1018373;24748690;Facturacion;2023-03-10 11:22;01:50 Min;1.1004671;-77.582384
MALLAMA;8562713;24748739;Ges. Energetica;2023-03-10 15:05;00:16 Min;1.1446380615234375;-77.8677978515625
OSPINA;8562667;24749276;Ges. Energetica;2023-03-10 14:24;17:01 Min;1.0035458;-77.5698985
MALLAMA;8562732;24749460;Ges. Energetica;2023-03-13 12:01;02:00 Min;1.1446413;-77.8678199
MALLAMA;8562736;24749482;Ges. Energetica;2023-03-13 08:33;00:56 Min;1.144641399383545;-77.8678207397461
MALLAMA;8562738;24749518;Ges. Energetica;2023-03-10 11:56;03:22 Min;1.1446380615234375;-77.8677978515625
MALLAMA;8562739;24749543;Ges. Energetica;2023-03-10 13:01;02:05 Min;1.1446380615234375;-77.8677978515625
MALLAMA;8562742;24749662;Ges. Energetica;2023-03-13 10:41;00:55 Min;1.1380459;-77.8660141
TUQUERRES;303060;24752187;Control Perdidas;2023-03-09 13:31;02:22 Min;1.0841666460037231;-77.60861206054688
OSPINA;1205981;24752925;Facturacion;2023-03-10 11:43;00:18 Min;1.0587829;-77.5668861
OSPINA;1187750;24752931;Facturacion;2023-03-10 12:10;00:26 Min;1.0618545;-77.5653955
OSPINA;315958;24752933;Facturacion;2023-03-10 13:54;00:25 Min;1.0565738;-77.5674111
OSPINA;1122672;24752935;Facturacion;2023-03-10 14:28;00:22 Min;1.0542619;-77.5694724
TUQUERRES;8553899;24752936;Facturacion;2023-03-10 12:06;00:14 Min;1.1992478;-77.630992
TUQUERRES;8557775;24752938;Facturacion;2023-03-10 12:37;00:13 Min;1.1965649;-77.6305738
TUQUERRES;306324;24752944;Facturacion;2023-03-10 14:23;00:25 Min;1.2075518;-77.6399761
TUQUERRES;1055161;24752949;Facturacion;2023-03-11 08:18;00:29 Min;1.0887349;-77.6183593
TUQUERRES;1225799;24752957;Facturacion;2023-03-11 08:53;00:44 Min;1.0883895;-77.6182238
GUAITARILLA;313680;24752965;Facturacion;2023-03-13 15:18;00:44 Min;1.1246157;-77.5447409
MALLAMA;8559282;24752972;Facturacion;2023-03-13 16:15;00:14 Min;1.1432277;-77.8670697
TUQUERRES;8562789;24752981;Ges. Energetica;2023-03-10 12:48;01:05 Min;1.0715989;-77.6573002
GUAITARILLA;8562794;24753105;Ges. Energetica;2023-03-13 11:27;01:29 Min;1.1263913;-77.5512834
OSPINA;8562796;24753162;Ges. Energetica;2023-03-10 11:18;01:43 Min;1.0582785;-77.5650612
TUQUERRES;8562802;24753235;Ges. Energetica;2023-03-10 14:46;01:16 Min;1.093873;-77.5904826
IMUES;525182;24753243;Control Perdidas;2023-03-09 20:08;-02:-46 Min;1.051411509513855;-77.45138549804688
TUQUERRES;8562825;24780749;Ges. Energetica;2023-03-11 11:26;02:01 Min;1.090885043144226;-77.6143798828125
RICAURTE;1183825;24780964;Ges. Energetica;2023-03-13 14:44;00:35 Min;1.2211402;-77.997517
MALLAMA;8546728;24781514;Facturacion;2023-03-14 16:19;00:20 Min;1.1404631;-77.8655725
MALLAMA;1175797;24781515;Facturacion;2023-03-14 16:42;00:22 Min;1.140498;-77.86555
MALLAMA;1106647;24781625;Facturacion;2023-03-13 16:35;00:15 Min;1.1431154;-77.866573
MALLAMA;1087571;24781626;Facturacion;2023-03-22 10:32;00:18 Min;1.1426655;-77.8660416
MALLAMA;1062581;24781628;Facturacion;2023-03-14 17:13;00:18 Min;1.1397004;-77.8637573
MALLAMA;1049449;24781635;Facturacion;2023-03-15 10:14;00:14 Min;1.1423973;-77.865913
MALLAMA;1049447;24781636;Facturacion;2023-03-15 10:31;00:18 Min;1.1425217;-77.865996
MALLAMA;559164;24781653;Facturacion;2023-03-23 09:36;00:24 Min;1.1356776;-77.8640984
TUQUERRES;8546818;24807276;Ges. Energetica;2023-03-17 14:14;01:24 Min;1.0842788;-77.614757
TUQUERRES;303102;24807564;Facturacion;2023-03-14 09:02;00:29 Min;1.091309;-77.6198132
ILES;8562855;24807864;Ges. Energetica;2023-03-13 12:31;01:21 Min;0.9698626;-77.5207043
ILES;8562857;24808014;Ges. Energetica;2023-03-13 14:07;02:44 Min;0.9703687;-77.520982
TUQUERRES;8532726;24808965;Facturacion;2023-03-14 10:21;00:27 Min;1.0845124;-77.6195592
GUAITARILLA;8551363;24809111;Ges. Energetica;2023-03-14 10:37;01:13 Min;1.1864681;-77.493338
IMUES;8562880;24809271;Ges. Energetica;2023-03-14 10:59;05:38 Min;1.0504022;-77.4528754
MALLAMA;323858;24809640;Facturacion;2023-03-14 16:05;00:29 Min;1.1397594;-77.8632599
MALLAMA;323792;24809721;Facturacion;2023-03-14 16:46;00:37 Min;1.1412693;-77.8647723
MALLAMA;323768;24809746;Facturacion;2023-03-14 12:27;00:19 Min;1.1419515;-77.8650694
MALLAMA;323742;24809748;Facturacion;2023-03-15 12:31;00:11 Min;1.1429994;-77.8663099
ILES;505712;24809752;Facturacion;2023-03-15 14:05;00:11 Min;0.9678365;-77.5216346
ILES;1059818;24809753;Facturacion;2023-03-15 14:20;00:27 Min;0.9682676;-77.521232
ILES;1071267;24809756;Facturacion;2023-03-15 12:48;00:14 Min;0.9662609;-77.5210689
ILES;1113538;24809760;Facturacion;2023-03-15 10:52;00:28 Min;0.9688416;-77.5177234
ILES;1113716;24809762;Facturacion;2023-03-15 11:30;00:26 Min;0.9688265;-77.5173896
ILES;1115796;24809763;Facturacion;2023-03-15 12:00;00:25 Min;0.9686715;-77.5172553
RICAURTE;413604;24809769;Facturacion;2023-03-14 11:41;00:18 Min;1.2099732;-78.0065462
RICAURTE;645055;24809771;Facturacion;2023-03-14 14:36;00:20 Min;1.2136825;-77.9925231
