Municipio;Contrato;Codigo;Orden;U. Genera;Generacion;Ejecucion;Duracion Odt;Acciones;latitud;longitud
PUPIALES;PRI 232.2023;8570665;28343426;Ges. Energetica;2023-09-08 00:00;2023-09-11 14:41;00:28 Min;REVISION;0.8741108;-77.6392765
IPIALES;PRI 232.2023;8570666;28343454;Ges. Energetica;2023-09-08 00:00;2023-09-11 15:08;00:30 Min;REVISION;0.8297254;-77.6284118
IPIALES;PRI 232.2023;1221788;28344096;Facturacion;2023-09-08 00:00;2023-09-08 13:47;00:29 Min;REVISION;0.8280576082392022;-77.61055737733841
IPIALES;PRI 232.2023;1146012;28344111;Facturacion;2023-09-08 00:00;2023-09-08 16:34;00:16 Min;REVISION;0.8279175;-77.6105377
IPIALES;PRI 232.2023;1134453;28344119;Facturacion;2023-09-08 00:00;2023-09-08 16:54;00:14 Min;REVISION;0.827824;-77.6105866
IPIALES;PRI 232.2023;8570674;28344168;Ges. Energetica;2023-09-08 00:00;2023-09-11 10:28;00:35 Min;REVISION;0.8462252;-77.5889853
IPIALES;PRI 232.2023;8570677;28344359;Ges. Energetica;2023-09-08 00:00;2023-09-11 18:01;00:30 Min;REVISION;0.8241232;-77.6407729
POTOSI;PRI 232.2023;8570679;28344421;Ges. Energetica;2023-09-08 00:00;2023-09-11 13:34;00:09 Min;REVISION;0.8067758;-77.57238
IPIALES;PRI 232.2023;8570681;28344493;Ges. Energetica;2023-09-08 00:00;2023-09-21 08:26;01:17 Min;REVISION;0.6863411;-77.5627254
IPIALES;PRI 232.2023;8570682;28344519;Ges. Energetica;2023-09-08 00:00;2023-09-11 11:32;00:57 Min;REVISION;0.8275845;-77.6231883
POTOSI;PRI 232.2023;294380;28344597;Facturacion;2023-09-08 00:00;2023-09-15 10:57;00:34 Min;REVISION;0.8191936;-77.5225732
CUMBAL;PRI 232.2023;276986;28347358;Facturacion;2023-09-11 00:00;2023-09-12 10:13;00:21 Min;REVISION;0.8124584;-77.8465984
PUPIALES;PRI 232.2023;1111256;28347382;Facturacion;2023-09-11 00:00;2023-09-13 16:13;00:23 Min;REVISION;0.8722412;-77.6409496
PUPIALES;PRI 232.2023;279746;28347385;Facturacion;2023-09-11 00:00;2023-09-13 16:41;00:17 Min;REVISION;0.8703386;-77.6401925
PUPIALES;PRI 232.2023;555555;28347395;Facturacion;2023-09-11 00:00;2023-09-13 17:06;00:22 Min;REVISION;0.8698247;-77.639165
PUPIALES;PRI 232.2023;1069618;28347456;Facturacion;2023-09-11 00:00;2023-09-13 12:16;00:17 Min;REVISION;0.9084117;-77.6096556
PUPIALES;PRI 232.2023;280830;28347469;Facturacion;2023-09-11 00:00;2023-09-13 12:56;00:15 Min;REVISION;0.9062349;-77.6088325
PUPIALES;PRI 232.2023;281046;28347479;Facturacion;2023-09-11 00:00;2023-09-13 12:39;00:12 Min;REVISION;0.9070509;-77.6082
IPIALES;PRI 232.2023;258738;28347501;Facturacion;2023-09-11 00:00;2023-09-21 12:51;01:19 Min;REVISION;0.670946;-77.5388275
GUACHUCAL;PRI 232.2023;429759;28347664;Facturacion;2023-09-11 00:00;2023-09-18 16:10;00:58 Min;INSTALACION;0.9566827;-77.7353418
CUMBAL;PRI 232.2023;1124269;28348034;Facturacion;2023-09-11 00:00;2023-09-12 16:45;00:45 Min;INSTALACION;0.9098438;-77.7946527
CUMBAL;PRI 232.2023;1122475;28348041;Facturacion;2023-09-11 00:00;2023-09-12 11:49;00:17 Min;REVISION;0.9092432;-77.7924995
CUMBAL;PRI 232.2023;259910;28348103;Facturacion;2023-09-11 00:00;2023-09-12 12:17;00:54 Min;INSTALACION;0.9072714;-77.7903666
IPIALES;PRI 232.2023;1126964;28348311;Facturacion;2023-09-11 00:00;2023-09-11 11:10;00:17 Min;REVISION;0.8196141;-77.640276
IPIALES;PRI 232.2023;584844;28348328;Facturacion;2023-09-11 00:00;2023-09-11 11:30;00:20 Min;REVISION;0.8196463;-77.6402508
PUPIALES;PRI 232.2023;280052;28348411;Ges. Energetica;2023-09-11 00:00;2023-09-11 12:12;00:20 Min;REVISION;0.8638728;-77.6156429
IPIALES;PRI 232.2023;253486;28348555;Facturacion;2023-09-11 00:00;2023-09-11 11:54;00:34 Min;REVISION;0.8199538;-77.6404695
POTOSI;PRI 232.2023;901958;28348675;Ges. Energetica;2023-09-11 00:00;2023-09-11 14:44;00:12 Min;REVISION;0.8063889049590309;77.57249984890223
PUERRES;PRI 232.2023;1089973;28348916;Facturacion;2023-09-11 00:00;2023-09-28 10:37;00:19 Min;REVISION;0.8104401;-77.307131
PUPIALES;PRI 232.2023;1200390;28348917;Ges. Energetica;2023-09-11 00:00;2023-09-13 07:48;00:14 Min;REVISION;0.8337991;-77.6484865
POTOSI;PRI 232.2023;293310;28348920;Ges. Energetica;2023-09-11 00:00;2023-09-11 14:28;00:15 Min;REVISION;0.8063889049590309;77.57249984890223
PUPIALES;PRI 232.2023;8558903;28348927;Facturacion;2023-09-11 00:00;2023-09-14 12:52;00:23 Min;REVISION;0.8753245;-77.641818
PUPIALES;PRI 232.2023;284218;28358471;Ges. Energetica;2023-09-11 00:00;2023-09-14 10:35;01:43 Min;INSTALACION;0.9586394;-77.6074536
IPIALES;PRI 232.2023;8570868;28358528;Ges. Energetica;2023-09-11 00:00;2023-09-12 11:56;52:18 Min;REVISION;0.8345904;-77.6287417
IPIALES;PRI 232.2023;8570870;28358558;Ges. Energetica;2023-09-11 00:00;2023-09-12 16:07;00:26 Min;REVISION;0.8375547;-77.5949689
IPIALES;PRI 232.2023;8570871;28358596;Ges. Energetica;2023-09-11 00:00;2023-09-12 14:38;00:29 Min;REVISION;0.8425103;-77.5840819
IPIALES;PRI 232.2023;8570874;28358652;Ges. Energetica;2023-09-11 00:00;2023-09-12 08:22;01:11 Min;REVISION;0.8266202;-77.6353006
GUACHUCAL;PRI 232.2023;8570875;28358684;Ges. Energetica;2023-09-11 00:00;2023-09-12 08:26;00:25 Min;REVISION;0.833876;-77.6484832
IPIALES;PRI 232.2023;8570876;28358706;Ges. Energetica;2023-09-11 00:00;2023-09-12 14:13;00:26 Min;REVISION;0.8282629;-77.6693821
IPIALES;PRI 232.2023;8570877;28358743;Ges. Energetica;2023-09-11 00:00;2023-09-12 13:45;00:15 Min;REVISION;0.8246388;-77.6567263
IPIALES;PRI 232.2023;8570879;28358759;Ges. Energetica;2023-09-11 00:00;2023-09-12 12:57;00:48 Min;REVISION;0.8247217;-77.6567838
IPIALES;PRI 232.2023;8570881;28358773;Ges. Energetica;2023-09-11 00:00;2023-09-12 10:32;00:57 Min;REVISION;0.8309701;-77.6616931
IPIALES;PRI 232.2023;8570882;28358813;Ges. Energetica;2023-09-11 00:00;2023-09-13 11:54;00:31 Min;REVISION;0.8204278;-77.6382992
ALDANA;PRI 232.2023;1047625;28358835;Facturacion;2023-09-11 00:00;2023-09-11 17:28;00:29 Min;REVISION;0.8760762430805724;-77.70265337079763
CORDOBA;PRI 232.2023;267788;28358938;Facturacion;2023-09-11 00:00;2023-09-15 17:04;00:21 Min;REVISION;0.8536559;-77.5183078
CUMBAL;PRI 232.2023;8519316;28360998;Facturacion;2023-09-12 00:00;2023-09-13 13:37;00:28 Min;REVISION;0.8486767;-77.7867813
PUPIALES;PRI 232.2023;1199984;28361012;Facturacion;2023-09-12 00:00;2023-09-14 11:20;00:41 Min;INSTALACION;0.8656932;-77.6400506
IPIALES;PRI 232.2023;8570889;28361031;Ges. Energetica;2023-09-12 00:00;2023-09-12 12:40;01:43 Min;REVISION;0.8356589;-77.5992219
IPIALES;PRI 232.2023;8570891;28361045;Ges. Energetica;2023-09-12 00:00;2023-09-12 14:23;00:37 Min;REVISION;0.8355859;-77.5991597
IPIALES;PRI 232.2023;1076857;28361234;Facturacion;2023-09-12 00:00;2023-09-15 09:20;00:32 Min;REVISION;0.8263079;-77.657816
NN;PRI 232.2023;1236450;28361261;Facturacion;2023-09-12 00:00;2023-09-13 09:59;01:32 Min;REVISION;0.8076353;-77.860434
GUACHUCAL;PRI 232.2023;505910;28361370;Facturacion;2023-09-12 00:00;2023-09-18 17:19;00:16 Min;REVISION;0.9624239;-77.7295615
PUERRES;PRI 232.2023;541722;28361407;Facturacion;2023-09-12 00:00;2023-09-28 13:37;00:41 Min;INSTALACION;0.8039207;-77.32483
IPIALES;PRI 232.2023;246608;28361474;Facturacion;2023-09-12 00:00;2023-09-15 10:08;01:21 Min;INSTALACION;0.8264169;-77.6547422
CUMBAL;PRI 232.2023;1234240;28362471;Facturacion;2023-09-12 00:00;2023-09-13 11:36;00:49 Min;INSTALACION;0.8098838;-77.8605669
IPIALES;PRI 232.2023;1202031;28362480;Facturacion;2023-09-12 00:00;2023-09-14 11:27;00:40 Min;REVISION;0.8223873;-77.6391991
IPIALES;PRI 232.2023;241450;28373434;Facturacion;2023-09-12 00:00;2023-09-13 11:09;00:29 Min;REVISION;0.8242797;-77.6332521
IPIALES;PRI 232.2023;1223838;28373591;Facturacion;2023-09-12 00:00;2023-09-14 09:23;00:29 Min;REVISION;0.8311983;-77.6113224
CUMBAL;PRI 232.2023;260526;28373603;Facturacion;2023-09-12 00:00;2023-09-15 15:43;00:54 Min;INSTALACION;0.9073042;-77.788741
IPIALES;PRI 232.2023;8570912;28373697;Ges. Energetica;2023-09-12 00:00;2023-09-13 16:32;00:56 Min;REVISION;0.8388824;-77.678224
IPIALES;PRI 232.2023;8570914;28373775;Ges. Energetica;2023-09-12 00:00;2023-09-13 14:22;00:31 Min;REVISION;0.8370751;-77.5913115
IPIALES;PRI 232.2023;8570915;28373810;Ges. Energetica;2023-09-12 00:00;2023-09-14 15:49;00:25 Min;REVISION;0.8306147;-77.6146627
IPIALES;PRI 232.2023;8570916;28373848;Ges. Energetica;2023-09-12 00:00;2023-09-14 14:37;01:11 Min;REVISION;0.8307326;-77.6146219
IMUES;PRI 232.2023;292814;28373885;Ges. Energetica;2023-09-12 00:00;2023-10-11 10:44;00:59 Min;REVISION;1.0248192;-77.481259
IPIALES;PRI 232.2023;236606;28373930;Facturacion;2023-09-12 00:00;2023-09-13 11:48;01:19 Min;REVISION;0.8202989;-77.633519
IPIALES;PRI 232.2023;250602;28373948;Facturacion;2023-09-12 00:00;2023-09-13 14:35;01:35 Min;INSTALACION;0.8222336;-77.6364528
IPIALES;PRI 232.2023;8570923;28374116;Ges. Energetica;2023-09-12 00:00;2023-09-13 15:33;00:27 Min;REVISION;0.8449012;-77.6221864
CORDOBA;PRI 232.2023;8570925;28374291;Ges. Energetica;2023-09-12 00:00;2023-09-18 10:57;00:54 Min;REVISION;0.8497802;-77.5089977
IPIALES;PRI 232.2023;251690;28374339;Ges. Energetica;2023-09-12 00:00;2023-09-12 17:25;00:36 Min;REVISION;0.8247209;-77.6400694
PUPIALES;PRI 232.2023;8570927;28374362;Ges. Energetica;2023-09-12 00:00;2023-09-14 13:07;17:31 Min;REVISION;0.8628923;-77.6292535
IPIALES;PRI 232.2023;624004;28374367;Facturacion;2023-09-12 00:00;2023-09-13 16:18;00:28 Min;INSTALACION;0.8198986;-77.6404566
POTOSI;PRI 232.2023;293612;28374418;Ges. Energetica;2023-09-12 00:00;2023-09-11 10:34;00:17 Min;REVISION;0.80694440244191;-77.5727777928114
IPIALES;PRI 232.2023;641005;28375791;Ges. Energetica;2023-09-13 00:00;2023-09-13 09:52;01:55 Min;REVISION;0.8215949;-77.6407191
IPIALES;PRI 232.2023;1180028;28375860;Facturacion;2023-09-13 00:00;2023-09-14 15:20;00:49 Min;REVISION;0.8336799;-77.6312735
IPIALES;PRI 232.2023;8570585;28375904;Ges. Energetica;2023-09-13 00:00;2023-09-14 12:43;00:29 Min;REVISION;0.820067;-77.6180712
CORDOBA;PRI 232.2023;266710;28376313;Facturacion;2023-09-13 00:00;2023-09-15 13:06;00:34 Min;REVISION;0.8345112;-77.5292604
CUASPUD;PRI 232.2023;578787;28376463;Ges. Energetica;2023-09-13 00:00;2023-09-14 10:03;01:11 Min;REVISION;0.8256196;-77.6651792
CUMBAL;PRI 232.2023;621452;28376594;Facturacion;2023-09-13 00:00;2023-09-15 12:26;01:12 Min;REVISION;0.9143731;-77.7804981
POTOSI;PRI 232.2023;296548;28376607;Facturacion;2023-09-13 00:00;2023-09-27 16:21;00:28 Min;REVISION;0.8081175;-77.5386041
IPIALES;PRI 232.2023;587389;28390788;Ges. Energetica;2023-09-13 00:00;2023-09-21 11:55;00:15 Min;REVISION;0.7148662;-77.5050367
PUERRES;PRI 232.2023;263900;28393143;Ges. Energetica;2023-09-13 00:00;2023-09-13 15:52;00:24 Min;REVISION;0.8884613;-77.504452
PUERRES;PRI 232.2023;264940;28393153;Ges. Energetica;2023-09-13 00:00;2023-09-13 14:16;01:35 Min;REVISION;0.8883954;-77.5041491
PUERRES;PRI 232.2023;641051;28393158;Ges. Energetica;2023-09-13 00:00;2023-09-13 11:43;00:57 Min;REVISION;0.8802267;-77.5050029
IPIALES;PRI 232.2023;1108795;28393170;Facturacion;2023-09-13 00:00;2023-09-21 10:44;00:45 Min;REVISION;0.6714562;-77.535226
IPIALES;PRI 232.2023;258608;28393195;Facturacion;2023-09-13 00:00;2023-09-21 11:32;01:17 Min;REVISION;0.6716276;-77.5335405
IPIALES;PRI 232.2023;8570944;28393208;Ges. Energetica;2023-09-13 00:00;2023-09-14 11:28;51:41 Min;REVISION;0.7725724777365085;-77.6729043200612
GUACHUCAL;PRI 232.2023;559102;28393212;Facturacion;2023-09-13 00:00;2023-10-18 09:43;01:38 Min;REVISION;0.9589333;-77.7328369
CUMBAL;PRI 232.2023;8570946;28393237;Ges. Energetica;2023-09-13 00:00;2023-09-18 15:29;01:34 Min;REVISION;0.9083737;-77.7923155
IPIALES;PRI 232.2023;1042048;28393283;Control Perdidas;2023-09-13 00:00;2023-09-13 12:41;00:43 Min;REVISION;0.82034;-77.6335127
IPIALES;PRI 232.2023;8570948;28393420;Ges. Energetica;2023-09-13 00:00;2023-09-14 13:43;00:38 Min;REVISION;0.8213317;-77.6073216
GUALMATAN;PRI 232.2023;8570950;28393448;Ges. Energetica;2023-09-13 00:00;2023-09-14 12:18;00:48 Min;REVISION;0.9023669;-77.5801035
CUMBAL;PRI 232.2023;8570951;28393482;Ges. Energetica;2023-09-13 00:00;2023-09-13 10:51;00:37 Min;REVISION;0.841147075769303;-77.8192201629281
IPIALES;PRI 232.2023;1174899;28393602;Ges. Energetica;2023-09-13 00:00;2023-09-13 15:00;00:20 Min;INSTALACION;0.8235112;-77.6573638
IPIALES;PRI 232.2023;1234514;28393609;Ges. Energetica;2023-09-13 00:00;2023-09-13 15:33;00:07 Min;REVISION;0.8165991;-77.6114045
GUACHUCAL;PRI 232.2023;535059;28393816;Facturacion;2023-09-13 00:00;2023-09-18 10:40;01:36 Min;REVISION;0.9796711;-77.7585951
IPIALES;PRI 232.2023;1034227;28394285;Facturacion;2023-09-13 00:00;2023-09-14 12:33;00:30 Min;REVISION;0.833788;-77.6429751
IPIALES;PRI 232.2023;8570962;28394341;Ges. Energetica;2023-09-13 00:00;2023-09-19 10:51;00:32 Min;REVISION;0.8310502;-77.6292575
IPIALES;PRI 232.2023;244568;28394357;Facturacion;2023-09-13 00:00;2023-09-14 10:16;00:28 Min;REVISION;0.8312406;-77.6404461
IPIALES;PRI 232.2023;1017201;28395899;Ges. Energetica;2023-09-14 00:00;2023-09-16 09:36;00:39 Min;REVISION;0.8271135;-77.6169903
IPIALES;PRI 232.2023;8522138;28395940;At. Cliente;2023-09-14 00:00;2023-09-15 09:40;01:02 Min;REVISION;0.8252349;-77.6672867
IPIALES;PRI 232.2023;240648;28396238;Ges. Energetica;2023-09-14 00:00;2023-09-15 10:19;02:51 Min;REVISION;0.8235076;-77.6367119
IPIALES;PRI 232.2023;239246;28396272;Facturacion;2023-09-14 00:00;2023-09-16 08:47;00:31 Min;REVISION;0.8245735;-77.639061
IPIALES;PRI 232.2023;1195582;28396306;Facturacion;2023-09-14 00:00;2023-09-15 17:51;00:26 Min;REVISION;0.8279778;-77.6351887
NN;PRI 232.2023;1239522;28416761;Facturacion;2023-09-14 00:00;2023-10-03 16:21;00:25 Min;REVISION;0.8444786;-77.798787
PUERRES;PRI 232.2023;266002;28426657;Facturacion;2023-09-14 00:00;2023-09-27 14:05;00:26 Min;REVISION;0.8757841;-77.4932774
PUPIALES;PRI 232.2023;279752;28426679;Facturacion;2023-09-14 00:00;2023-09-14 12:14;00:24 Min;REVISION;0.8772190656155221;-77.64194827526808
IPIALES;PRI 232.2023;255528;28427041;Facturacion;2023-09-14 00:00;2023-09-15 11:20;00:29 Min;REVISION;0.8349497;-77.5992908
IPIALES;PRI 232.2023;1025226;28427687;Facturacion;2023-09-14 00:00;2023-09-15 15:07;02:22 Min;REVISION;0.8261638;-77.6245436
POTOSI;PRI 232.2023;294292;28427741;Ges. Energetica;2023-09-14 00:00;2023-09-16 10:05;00:38 Min;REVISION;0.8194884;-77.5476373
IPIALES;PRI 232.2023;466564;28427756;Facturacion;2023-09-14 00:00;2023-09-14 17:05;00:28 Min;REVISION;0.8261128740664702;-77.65555646270514
IPIALES;PRI 232.2023;1142894;28427769;Facturacion;2023-09-14 00:00;2023-09-14 17:39;00:38 Min;REVISION;0.8330607434449748;-77.60139260441063
IPIALES;PRI 232.2023;1066399;28427784;Facturacion;2023-09-14 00:00;2023-09-14 16:49;00:18 Min;REVISION;0.8330848;-77.601182
GUALMATAN;PRI 232.2023;276322;28427850;Ges. Energetica;2023-09-14 00:00;2023-09-14 10:58;00:13 Min;REVISION;0.9024998593766549;77.57944442331791
GUALMATAN;PRI 232.2023;276080;28427889;Ges. Energetica;2023-09-14 00:00;2023-09-14 11:11;00:12 Min;REVISION;0.9071951512321916;77.57976494729519
IPIALES;PRI 232.2023;8571016;28427945;Ges. Energetica;2023-09-14 00:00;2023-09-18 14:27;00:53 Min;REVISION;0.8284426;-77.6373946
FUNES;PRI 232.2023;8571018;28427981;Ges. Energetica;2023-09-14 00:00;2023-09-16 10:38;00:47 Min;REVISION;1.0213838;-77.4728052
IPIALES;PRI 232.2023;1249714;28428096;Facturacion;2023-09-14 00:00;2023-09-19 11:40;00:19 Min;REVISION;0.8329823;-77.6337299
GUACHUCAL;PRI 232.2023;287872;28429377;Facturacion;2023-09-15 00:00;2023-09-18 14:07;01:52 Min;REVISION;0.9655663;-77.716347
IPIALES;PRI 232.2023;244736;28449078;Facturacion;2023-09-15 00:00;2023-09-19 10:48;00:41 Min;REVISION;0.8299908;-77.6385058
IPIALES;PRI 232.2023;8571133;28449416;Ges. Energetica;2023-09-15 00:00;2023-09-19 11:41;01:21 Min;REVISION;0.8251814;-77.655118
PUPIALES;PRI 232.2023;8571134;28449535;Ges. Energetica;2023-09-15 00:00;2023-09-18 09:48;00:45 Min;REVISION;0.8673582;-77.6304264
IPIALES;PRI 232.2023;8571135;28449637;Ges. Energetica;2023-09-15 00:00;2023-09-19 13:05;00:30 Min;REVISION;0.8345781;-77.6467219
POTOSI;PRI 232.2023;1117774;28483131;Facturacion;2023-09-15 00:00;2023-09-22 10:04;00:48 Min;REVISION;0.8120594;-77.5164241
FUNES;PRI 232.2023;8571137;28483151;Ges. Energetica;2023-09-15 00:00;2023-09-28 11:56;00:32 Min;REVISION;1.0110406;-77.4495555
IPIALES;PRI 232.2023;240764;28483350;Ges. Energetica;2023-09-15 00:00;2023-09-15 13:12;00:13 Min;REVISION;0.8235534;-77.6367874
IPIALES;PRI 232.2023;8571138;28483405;Ges. Energetica;2023-09-15 00:00;2023-09-19 10:31;00:28 Min;REVISION;0.8798364;-77.5756207
IPIALES;PRI 232.2023;8571141;28483469;Ges. Energetica;2023-09-15 00:00;2023-09-19 14:41;00:10 Min;REVISION;0.836274;-77.6420272
FUNES;PRI 232.2023;298470;28483501;Facturacion;2023-09-15 00:00;2023-09-19 11:44;00:23 Min;REVISION;0.9332575;-77.4607127
IPIALES;PRI 232.2023;8571142;28483510;Ges. Energetica;2023-09-15 00:00;2023-09-19 14:41;01:12 Min;REVISION;0.8258482;-77.6269295
IPIALES;PRI 232.2023;239360;28483522;Ges. Energetica;2023-09-15 00:00;2023-09-18 11:54;02:33 Min;REVISION;0.8229666;-77.6397048
IPIALES;PRI 232.2023;639120;28483526;Ges. Energetica;2023-09-15 00:00;2023-09-27 11:46;04:04 Min;REVISION;0.8282047;-77.6572887
IPIALES;PRI 232.2023;8571144;28483534;Ges. Energetica;2023-09-15 00:00;2023-09-19 15:53;00:01 Min;REVISION;0.8258189;-77.6268663
IPIALES;PRI 232.2023;1242228;28483546;Facturacion;2023-09-15 00:00;2023-09-19 09:24;00:16 Min;REVISION;0.8295036;-77.6441871
IPIALES;PRI 232.2023;8571146;28483748;Ges. Energetica;2023-09-15 00:00;2023-09-16 10:16;00:39 Min;REVISION;0.8249796;-77.6637571
CUMBAL;PRI 232.2023;551452;28483820;Ges. Energetica;2023-09-15 00:00;2023-09-18 10:10;01:08 Min;INSTALACION;0.8437282;-77.7922728
CORDOBA;PRI 232.2023;8571149;28483894;Ges. Energetica;2023-09-15 00:00;2023-09-19 10:14;00:27 Min;REVISION;0.8779733;-77.5381396
IPIALES;PRI 232.2023;247314;28483945;Facturacion;2023-09-15 00:00;2023-09-19 16:44;01:01 Min;REVISION;0.8257111;-77.6337157
IPIALES;PRI 232.2023;8571152;28483952;Ges. Energetica;2023-09-15 00:00;2023-09-25 12:46;00:33 Min;REVISION;0.8951956;-77.544386
IPIALES;PRI 232.2023;8519261;28484016;Facturacion;2023-09-15 00:00;2023-09-16 09:05;00:32 Min;REVISION;0.8241578;-77.656926
IPIALES;PRI 232.2023;8571154;28484059;Ges. Energetica;2023-09-15 00:00;2023-09-19 11:34;00:39 Min;REVISION;0.8360362;-77.6350173
PUPIALES;PRI 232.2023;439576;28484092;Control Perdidas;2023-09-15 00:00;2023-09-15 15:23;00:12 Min;REVISION;0.8652772402151309;77.62903410941362
IPIALES;PRI 232.2023;8571155;28484108;Ges. Energetica;2023-09-15 00:00;2023-09-19 11:34;00:50 Min;REVISION;0.8282098;-77.6316636
IPIALES;PRI 232.2023;241130;28484116;Control Perdidas;2023-09-15 00:00;2023-09-15 15:37;00:49 Min;REVISION;0.8266808;-77.6353578
IPIALES;PRI 232.2023;8571156;28484161;Ges. Energetica;2023-09-15 00:00;2023-09-19 12:24;00:40 Min;REVISION;0.8282201;-77.6316953
IPIALES;PRI 232.2023;8571157;28484207;Ges. Energetica;2023-09-15 00:00;2023-09-20 15:16;00:07 Min;REVISION;0.8220329;-77.6416579
CONTADERO;PRI 232.2023;291816;28496208;Facturacion;2023-09-15 00:00;2023-09-26 11:34;03:15 Min;REVISION;0.9178552;-77.5181551
IPIALES;PRI 232.2023;1128595;28497624;Facturacion;2023-09-16 00:00;2023-09-20 13:02;00:21 Min;REVISION;0.8238335;-77.6307078
IPIALES;PRI 232.2023;1135701;28497628;Facturacion;2023-09-16 00:00;2023-09-19 12:09;00:29 Min;REVISION;0.8364115;-77.632148
IPIALES;PRI 232.2023;1029161;28497850;Facturacion;2023-09-16 00:00;2023-09-20 13:42;00:24 Min;REVISION;0.8208027;-77.6287503
IPIALES;PRI 232.2023;255302;28498058;Facturacion;2023-09-16 00:00;2023-09-20 16:12;00:40 Min;REVISION;0.8291428;-77.6220522
IPIALES;PRI 232.2023;1196286;28498199;Facturacion;2023-09-16 00:00;2023-09-19 12:36;00:16 Min;REVISION;0.8333897;-77.6447298
PUERRES;PRI 232.2023;284862;28498262;Facturacion;2023-09-16 00:00;2023-09-19 16:13;00:20 Min;REVISION;0.8813562;-77.5035084
IMUES;PRI 232.2023;1155999;28498277;Facturacion;2023-09-16 00:00;2023-10-02 11:02;00:36 Min;REVISION;1.0267428;-77.4830713
CUMBAL;PRI 232.2023;443612;28510781;Facturacion;2023-09-18 00:00;2023-09-21 14:04;01:23 Min;INSTALACION;0.9100064233074068;-77.79445264488459
IPIALES;PRI 232.2023;1126150;28511006;Facturacion;2023-09-18 00:00;2023-09-19 11:48;00:31 Min;REVISION;0.8323386;-77.650104
IPIALES;PRI 232.2023;1183462;28517669;Facturacion;2023-09-18 00:00;2023-09-20 10:43;00:20 Min;REVISION;0.8274229;-77.6199792
PUPIALES;PRI 232.2023;1199989;28527715;Ges. Energetica;2023-09-18 00:00;2023-09-18 08:41;00:10 Min;REVISION;0.8672222899807674;77.63055559247732
PUPIALES;PRI 232.2023;641053;28531072;Ges. Energetica;2023-09-18 00:00;2023-09-18 08:29;00:12 Min;REVISION;0.8672222899807674;77.63055559247732
CONTADERO;PRI 232.2023;565449;28531641;Ges. Energetica;2023-09-18 00:00;2023-09-18 14:40;00:29 Min;REVISION;0.9145742;-77.5511959
IPIALES;PRI 232.2023;250984;28531697;Facturacion;2023-09-18 00:00;2023-09-19 13:38;00:22 Min;REVISION;0.8231139;-77.6395279
PUERRES;PRI 232.2023;1089971;28531987;Facturacion;2023-09-18 00:00;2023-09-28 15:20;00:04 Min;REVISION;0.8375602;-77.3855713
IPIALES;PRI 232.2023;554159;28532094;Facturacion;2023-09-18 00:00;2023-09-18 15:37;01:00 Min;REVISION;0.8182866;-77.6107598
IPIALES;PRI 232.2023;241810;28532368;Facturacion;2023-09-18 00:00;2023-09-20 11:27;00:37 Min;REVISION;0.8241763;-77.6328312
IPIALES;PRI 232.2023;8571216;28532762;Ges. Energetica;2023-09-18 00:00;2023-09-19 09:36;00:57 Min;REVISION;0.8357391;-77.598207
IPIALES;PRI 232.2023;8571218;28532790;Ges. Energetica;2023-09-18 00:00;2023-09-19 12:31;00:59 Min;REVISION;0.8311296;-77.6453444
IPIALES;PRI 232.2023;8571219;28532833;Ges. Energetica;2023-09-18 00:00;2023-09-19 14:33;00:36 Min;REVISION;0.844053;-77.6558418
IPIALES;PRI 232.2023;576408;28532859;Facturacion;2023-09-18 00:00;2023-09-18 17:12;00:15 Min;REVISION;0.8246137;-77.6254337
CUMBAL;PRI 232.2023;8571220;28532891;Ges. Energetica;2023-09-18 00:00;2023-10-18 11:54;00:30 Min;REVISION;0.9006675;-77.8024024
FUNES;PRI 232.2023;8571221;28532941;Ges. Energetica;2023-09-18 00:00;2023-09-26 13:32;00:38 Min;REVISION;0.9982974;-77.4460201
PUERRES;PRI 232.2023;8571222;28533011;Ges. Energetica;2023-09-18 00:00;2023-09-19 13:27;01:00 Min;REVISION;0.8838773;-77.5023019
IPIALES;PRI 232.2023;8571223;28533044;Ges. Energetica;2023-09-18 00:00;2023-09-19 16:04;00:30 Min;REVISION;0.825602;-77.6639411
GUACHUCAL;PRI 232.2023;8520507;28533066;Facturacion;2023-09-18 00:00;2023-09-18 17:35;00:25 Min;REVISION;0.9331250798911405;-77.72798549383879
GUACHUCAL;PRI 232.2023;287408;28533081;Facturacion;2023-09-18 00:00;2023-09-18 17:58;00:15 Min;REVISION;0.9283501;-77.7269896
IPIALES;PRI 232.2023;1223640;28533240;Control Perdidas;2023-09-18 00:00;2023-09-20 11:24;00:37 Min;REVISION;0.8352424;-77.6393952
